epoch_ms,iso,channel,ratio,value,unit
1787758558755,2026-08-26T17:35:58.755000,3,0.001160325,280.6579607680829,g
1787758558823,2026-08-26T17:35:58.823000,0,-0.000076326,0.024092101231119857,g
1787758558855,2026-08-26T17:35:58.855000,3,0.001121644,298.962651742483,g
1787758558924,2026-08-26T17:35:58.924000,0,-0.000076346,0.12563639562250592,g
1787758558955,2026-08-26T17:35:58.955000,3,0.001093698,312.18721194677033,g
1787758559024,2026-08-26T17:35:59.024000,0,-0.000076354,0.1625638463282704,g
1787758559055,2026-08-26T17:35:59.055000,3,0.001066209,325.1953803861882,g
1787758559124,2026-08-26T17:35:59.124000,0,-0.000076374,0.26410814071965644,g
1787758559156,2026-08-26T17:35:59.156000,3,0.001187812,267.65111401821906,g
1787758559224,2026-08-26T17:35:59.224000,0,-0.000076715,1.9534436067464531,g
1787758559256,2026-08-26T17:35:59.256000,3,0.001142364,289.15760621859,g
1787758559325,2026-08-26T17:35:59.325000,0,-0.000076345,0.12102232279908492,g
1787758559356,2026-08-26T17:35:59.356000,3,0.001040934,337.1559671796855,g
1787758559425,2026-08-26T17:35:59.425000,0,-0.000076331,0.05178645025057683,g
1787758559457,2026-08-26T17:35:59.457000,3,0.001109357,304.77701584117966,g
1787758559525,2026-08-26T17:35:59.525000,0,-0.000076332,0.05640547911346335,g
1787758559557,2026-08-26T17:35:59.557000,3,0.001049749,332.98459191116984,g
1787758559625,2026-08-26T17:35:59.625000,0,-0.000076310,-0.0543719169642302,g
1787758559657,2026-08-26T17:35:59.657000,3,0.001016706,348.620749086573,g
1787758559726,2026-08-26T17:35:59.726000,0,-0.000076323,0.01024492672139137,g
1787758559757,2026-08-26T17:35:59.757000,3,0.001059124,328.547905801759,g
1787758559826,2026-08-26T17:35:59.826000,0,-0.000076313,-0.040524742454501717,g
1787758559858,2026-08-26T17:35:59.858000,3,0.001050033,332.8501737647685,g
1787758559926,2026-08-26T17:35:59.926000,0,-0.000076334,0.06563362476023815,g
1787758559958,2026-08-26T17:35:59.958000,3,0.001011688,350.9953259733697,g
1787758560026,2026-08-26T17:36:00.026000,0,-0.000076304,-0.08206626598362,g
1787758560058,2026-08-26T17:36:00.058000,3,0.001022474,345.8913958001984,g
1787758560127,2026-08-26T17:36:00.127000,0,-0.000076325,0.019478028407698876,g
1787758560158,2026-08-26T17:36:00.158000,3,0.000962806,374.12717785152387,g
1787758560227,2026-08-26T17:36:00.227000,0,-0.000076327,0.03332520291742736,g
1787758560259,2026-08-26T17:36:00.259000,3,0.000960214,375.35368966837984,g
1787758560327,2026-08-26T17:36:00.327000,0,-0.000076331,0.05178645025057683,g
1787758560359,2026-08-26T17:36:00.359000,3,0.000966862,372.2078603151102,g
1787758560427,2026-08-26T17:36:00.427000,0,-0.000076319,-0.008216320611690931,g
1787758560459,2026-08-26T17:36:00.459000,3,0.000950780,379.81814119594145,g
1787758560528,2026-08-26T17:36:00.528000,0,-0.000076337,0.07948079926996664,g
1787758560560,2026-08-26T17:36:00.560000,3,0.000920072,394.34942363638385,g
1787758560628,2026-08-26T17:36:00.628000,0,-0.000076309,-0.058990945827183894,g
1787758560661,2026-08-26T17:36:00.661000,3,0.000868456,418.77521715940213,g
1787758560728,2026-08-26T17:36:00.728000,0,-0.000076354,0.1671779191516242,g
1787758560761,2026-08-26T17:36:00.761000,3,0.000894301,406.5449120003026,g
1787758560828,2026-08-26T17:36:00.828000,0,-0.000076322,0.005630853898037555,g
1787758560861,2026-08-26T17:36:00.861000,3,0.000922216,393.33489605969027,g
1787758560929,2026-08-26T17:36:00.929000,0,-0.000076322,0.005630853898037555,g
1787758560962,2026-08-26T17:36:00.962000,3,0.000917241,395.68919994176605,g
1787758561029,2026-08-26T17:36:01.029000,0,-0.000076326,0.024092101231119857,g
1787758561062,2026-08-26T17:36:01.062000,3,0.000920450,394.17049299223345,g
1787758561129,2026-08-26T17:36:01.129000,0,-0.000076319,-0.008216320611690931,g
1787758561162,2026-08-26T17:36:01.162000,3,0.000935519,387.03971095481336,g
1787758561230,2026-08-26T17:36:01.230000,0,-0.000076326,0.024092101231119857,g
1787758561262,2026-08-26T17:36:01.262000,3,0.000926743,391.19257594456184,g
1787758561330,2026-08-26T17:36:01.330000,0,-0.000076314,-0.035910669631147904,g
1787758561363,2026-08-26T17:36:01.363000,3,0.000897657,404.9565724068385,g
